chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,гораздо,деле,дело,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мере,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,очень,перед,по,под,при,раз,роль,с,самой,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,стр,так,также,таким,там,тем,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,совсем,степени,таких,те,тех,уже,этих,является,ясно,более,всех,г,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нами,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,народа,политическую,прежде,рабочих,революционной,россии,русской,силу,силы,со,страны,съезд,такой,теперь,тогда,труда,был,вообще,всей,да,действительно,здесь,мог,почти,сам,хотя,1,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,своем,смысле,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,политической,свободы,правительства,буржуазия,демократия,масс,массы,политических,политического,пролетариат,снова,съезде,тов,войны,политические,революционного,революции,1905,революция,ленин,маркса,её
plehanov_slovo_prinadlezhit_menshevikam.txt_chunk1,plehanov,11,0,0,0,17,4,1,3,5,29,3,2,0,1,0,1,3,1,1,0,0,0,0,4,1,6,0,1,1,0,0,5,2,0,9,1,5,3,0,0,1,0,29,0,4,2,0,3,10,5,0,0,3,0,1,0,2,2,0,0,1,0,3,6,0,7,0,1,5,1,2,0,10,0,1,30,1,2,2,0,0,0,1,0,8,2,11,1,0,0,0,0,0,1,4,1,0,3,2,0,8,0,4,0,0,14,1,3,2,0,4,0,0,1,1,2,1,1,0,0,0,4,1,0,0,1,5,1,1,11,5,3,1,0,2,0,0,19,1,1,1,1,5,1,2,4,0,0,16,0,0,2,0,1,2,1,1,1,0,1,0,0,5,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,1,8,7,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,3,0,1,0,0,0,2,2,1,12,2,3,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plehanov_slovo_prinadlezhit_menshevikam.txt_chunk2,plehanov,13.333333333333334,0,13.333333333333334,0,13.333333333333334,13.333333333333334,0,0,13.333333333333334,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,13.333333333333334,0,0,13.333333333333334,0,26.666666666666668,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.666666666666668,0,0,40,0,0,0,13.333333333333334,0,0,0,0,26.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,13.333333333333334,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_torzhestvo_sr_I.txt_chunk2,plehanov,11.904761904761903,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,0,0,29.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952380952380952,0,0,5.952380952380952,5.952380952380952,0,0,0,0,0,47.61904761904761,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857142857142858,0,0,17.857142857142858,0,0,0,0,5.952380952380952,0,0,0,5.952380952380952,5.952380952380952,11.904761904761903,0,0,0,0,0,0,0,0,0,0,11.904761904761903,0,5.952380952380952,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,11.904761904761903,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,5.952380952380952,0,0,11.904761904761903,0,0,0,35.714285714285715,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857142857142858,0,11.904761904761903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857142857142858,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk1,plehanov,3,0,0,0,3,1,0,5,0,26,3,0,0,1,1,1,4,1,3,2,1,0,1,0,1,5,3,0,0,0,1,17,3,3,1,0,1,2,4,1,2,0,55,0,3,5,0,4,2,8,0,1,1,0,1,0,3,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,5,3,0,15,2,2,0,1,2,0,0,0,8,0,6,1,1,0,0,0,2,25,2,0,0,1,1,2,6,0,2,0,0,20,0,0,0,1,2,0,2,1,0,1,1,1,1,0,0,0,2,1,0,2,7,0,0,4,3,0,1,0,2,1,0,14,1,0,2,0,3,1,0,2,0,0,1,1,0,1,0,0,2,0,1,1,0,0,2,0,0,3,0,1,1,0,0,1,1,1,0,2,1,2,1,2,0,5,0,1,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,3,2,1,2,2,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,1,0,2,1,0,0,0,3,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk10,plehanov,10,0,2,0,6,0,1,2,2,24,4,0,0,3,1,2,3,0,0,0,1,1,0,0,1,2,2,0,0,0,2,8,7,4,2,1,1,12,0,0,6,1,31,1,7,6,0,0,7,13,0,0,0,1,0,0,2,1,0,1,1,1,2,0,0,4,3,1,4,5,0,0,10,0,0,13,1,4,11,2,2,1,1,1,6,4,1,0,1,3,4,2,0,9,1,1,1,1,1,0,3,2,3,0,0,8,2,1,0,0,2,1,0,3,1,1,3,1,0,2,0,4,0,0,0,2,5,1,1,6,0,1,0,5,3,0,1,17,0,0,1,0,4,8,0,0,0,0,7,2,4,0,0,1,1,2,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,1,0,1,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,0,0,1,6,1,0,1,0,3,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
plehanov_uspenskiy.txt_chunk11,plehanov,5,1,6,0,5,1,3,2,2,20,0,1,0,2,0,1,4,2,1,2,2,1,0,1,0,7,3,0,0,2,0,8,0,2,1,2,1,3,5,2,1,0,34,1,6,4,5,5,9,11,0,2,0,0,0,0,0,0,1,4,0,1,1,0,1,0,4,0,5,1,0,0,5,1,7,21,4,2,1,4,1,3,2,1,9,1,8,1,1,0,1,0,0,13,0,1,0,1,0,1,6,0,0,0,0,13,0,2,1,0,0,0,0,1,0,4,1,1,0,1,0,3,1,0,1,1,6,5,0,3,3,2,3,0,4,2,0,20,2,0,0,0,3,1,0,1,1,0,1,2,0,4,0,0,2,1,1,0,0,0,1,0,1,3,1,2,0,0,1,0,2,1,0,0,2,3,0,1,0,2,1,2,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,2,1,0,0,0,8,1,3,0,0,0,0,1,0,1,0,0,1,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk13,plehanov,5,0,1,0,4,0,0,3,0,24,1,0,0,0,0,1,4,0,0,0,1,3,0,0,0,2,1,0,1,0,0,10,2,1,3,2,5,4,0,0,3,0,37,0,0,1,0,2,9,5,0,0,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,3,1,0,0,12,0,0,26,4,0,3,4,4,1,1,0,9,1,3,1,0,1,0,1,0,14,3,1,1,6,0,0,5,0,1,0,1,17,0,0,0,0,2,1,0,4,2,0,0,0,0,1,0,2,1,0,0,1,5,1,0,3,0,2,0,0,4,3,0,17,2,0,1,0,2,2,1,0,2,0,0,1,0,1,0,1,0,0,0,3,0,0,2,1,1,0,0,1,0,1,2,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6,1,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,1,2,3,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk14,plehanov,10,1,0,0,2,0,1,0,2,29,3,0,0,0,0,0,2,0,1,0,2,0,1,1,1,3,0,0,0,0,0,9,1,1,1,4,3,6,0,3,3,0,38,0,1,2,1,0,9,17,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,2,1,0,0,7,0,0,28,0,2,0,5,2,2,0,2,6,1,8,1,1,0,0,0,0,10,1,1,0,2,1,2,8,1,0,3,0,7,0,1,1,2,1,0,0,0,2,1,1,1,0,1,0,7,0,0,2,3,7,2,0,6,7,0,0,0,1,1,0,15,2,0,1,2,6,2,0,1,2,1,3,1,3,2,0,1,1,1,0,4,0,4,0,0,2,2,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,3,0,1,2,0,0,2,1,2,0,0,0,1,0,0,1,1,2,0,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk15,plehanov,9,0,1,0,6,0,0,7,1,23,5,1,0,2,1,1,5,0,1,1,1,1,0,1,1,4,0,0,0,0,0,21,0,4,1,1,1,3,1,4,7,0,32,0,2,0,2,1,10,8,0,1,0,0,1,1,1,0,2,0,0,0,0,1,0,1,4,0,2,0,1,0,13,1,2,19,5,1,1,7,0,1,0,2,12,2,5,0,0,1,1,1,1,34,0,1,0,3,1,0,9,0,1,4,0,11,0,1,0,2,2,0,3,1,1,1,4,0,1,0,0,3,1,1,1,1,13,0,0,3,2,0,0,2,8,1,0,15,4,0,0,0,7,2,3,1,0,0,2,2,2,0,0,1,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,2,4,0,0,1,0,0,0,0,3,1,0,1,1,1,0,0,1,2,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk16,plehanov,6,0,2,0,1,1,0,5,0,28,1,0,0,0,1,1,5,0,2,0,0,0,0,0,0,1,0,0,0,1,0,18,3,9,2,0,1,5,1,2,6,0,30,0,2,2,0,0,6,3,0,6,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,1,1,9,0,0,21,3,0,1,1,1,2,1,0,12,0,1,2,2,1,0,0,0,22,4,0,0,2,1,0,6,1,2,1,2,12,0,0,2,1,1,0,1,0,2,2,2,0,1,1,0,3,1,2,1,1,10,0,0,1,1,0,1,0,7,0,2,12,0,1,4,0,6,1,1,1,1,0,3,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,2,2,2,1,0,2,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
plehanov_uspenskiy.txt_chunk17,plehanov,8,2,0,0,10,0,0,0,2,27,1,1,0,2,0,3,6,1,1,0,2,3,0,1,1,5,2,0,0,0,0,13,1,7,1,0,1,10,1,0,1,0,27,0,2,3,2,3,9,8,0,4,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,2,0,1,1,16,2,1,26,1,0,1,3,1,0,1,1,12,3,2,0,0,0,0,0,0,27,2,5,0,5,2,1,4,0,0,2,0,8,0,1,2,2,0,0,0,0,1,2,2,1,0,2,0,1,0,0,3,2,10,3,1,1,0,0,1,0,3,3,0,32,3,0,0,0,7,6,0,1,3,2,2,0,2,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,1,4,0,0,1,1,1,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,1,2,2,0,1,1,1,2,0,2,4,1,4,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk18,plehanov,6,0,1,1,6,1,0,3,2,25,0,1,0,1,1,0,4,0,0,0,0,2,1,0,0,5,1,3,0,0,0,7,0,0,4,2,1,8,3,1,4,1,30,0,3,2,2,5,14,8,0,2,1,1,2,0,3,0,0,0,2,1,2,0,0,1,0,0,2,3,1,1,8,0,0,14,0,0,0,6,0,0,1,0,8,2,5,2,0,0,0,0,0,5,5,4,0,1,1,1,4,2,3,2,0,13,0,0,0,3,1,0,2,0,0,1,2,4,1,1,0,2,0,0,0,4,7,1,0,7,2,0,1,0,0,0,0,17,1,0,2,3,5,1,0,1,0,0,2,0,0,0,1,0,1,1,1,0,0,4,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1,0,0,0,3,0,0,1,0,1,3,0,1,5,0,0,1,0,1,0,1,1,1,1,3,3,0,4,0,4,0,0,1,1,2,0,0,0,2,0,0,1,1,1,4,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,9,1,1,0,0,0,0,4,1,0,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
plehanov_uspenskiy.txt_chunk19,plehanov,9.689922480620154,5.813953488372093,0,0,0,0,0,7.751937984496124,0,29.069767441860463,1.937984496124031,0,0,0,0,5.813953488372093,5.813953488372093,0,0,3.875968992248062,0,0,5.813953488372093,0,0,0,0,1.937984496124031,0,0,0,1.937984496124031,0,0,1.937984496124031,3.875968992248062,1.937984496124031,13.565891472868216,1.937984496124031,0,5.813953488372093,0,32.94573643410853,0,5.813953488372093,1.937984496124031,7.751937984496124,1.937984496124031,5.813953488372093,11.627906976744185,0,3.875968992248062,0,0,0,0,1.937984496124031,0,0,0,0,1.937984496124031,1.937984496124031,0,0,0,3.875968992248062,0,1.937984496124031,1.937984496124031,1.937984496124031,0,9.689922480620154,0,1.937984496124031,27.131782945736433,0,1.937984496124031,0,1.937984496124031,0,0,0,1.937984496124031,11.627906976744185,0,3.875968992248062,0,0,3.875968992248062,1.937984496124031,0,0,1.937984496124031,0,7.751937984496124,1.937984496124031,1.937984496124031,0,0,1.937984496124031,0,0,0,1.937984496124031,7.751937984496124,0,0,0,0,1.937984496124031,0,0,0,0,0,1.937984496124031,1.937984496124031,0,0,0,13.565891472868216,0,0,0,1.937984496124031,7.751937984496124,1.937984496124031,0,9.689922480620154,1.937984496124031,0,0,1.937984496124031,7.751937984496124,3.875968992248062,1.937984496124031,17.441860465116278,0,0,3.875968992248062,0,5.813953488372093,1.937984496124031,0,1.937984496124031,1.937984496124031,0,0,1.937984496124031,7.751937984496124,0,0,0,1.937984496124031,0,1.937984496124031,1.937984496124031,0,1.937984496124031,0,0,1.937984496124031,0,0,0,0,1.937984496124031,1.937984496124031,3.875968992248062,1.937984496124031,0,0,0,0,3.875968992248062,0,0,1.937984496124031,0,0,0,0,1.937984496124031,0,1.937984496124031,0,1.937984496124031,0,0,0,0,0,0,0,0,0,0,0,0,1.937984496124031,0,0,0,0,3.875968992248062,1.937984496124031,0,0,0,0,0,0,0,0,1.937984496124031,0,0,0,0,1.937984496124031,0,3.875968992248062,0,1.937984496124031,3.875968992248062,0,0,0,1.937984496124031,0,0,5.813953488372093,1.937984496124031,0,3.875968992248062,0,0,0,0,0,0,0,0,0,0,0,0,1.937984496124031,0,0,1.937984496124031,0,11.627906976744185,11.627906976744185,7.751937984496124,0,0,0,1.937984496124031,0,7.751937984496124,0,3.875968992248062,0,1.937984496124031,1.937984496124031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875968992248062,0
plehanov_uspenskiy.txt_chunk2,plehanov,8,1,1,0,5,0,0,1,0,34,2,0,0,0,1,0,4,2,1,0,1,0,1,0,1,1,1,0,0,0,2,9,5,0,1,2,2,3,0,0,5,0,38,1,2,10,1,5,9,10,0,1,1,2,0,1,1,1,0,0,1,3,1,0,0,0,3,1,0,3,0,0,7,3,0,26,1,2,1,0,0,2,4,1,8,0,0,1,0,0,0,2,0,11,2,2,0,2,4,1,2,0,2,0,1,12,0,0,0,0,4,1,1,1,0,2,1,2,1,2,0,2,2,0,1,3,6,3,0,6,1,1,1,0,2,2,0,10,4,1,1,0,2,0,1,5,0,0,0,0,0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,1,0,0,0,2,2,2,0,0,2,0,1,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,6,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4,4,1,1,1,1,0,2,1,1,0,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk3,plehanov,3,0,1,1,9,0,0,2,1,25,0,0,0,0,3,3,5,1,1,0,1,2,0,0,1,2,0,2,0,0,0,5,4,2,0,1,0,2,4,3,1,1,37,1,5,5,1,2,6,8,1,1,1,2,0,0,1,0,2,0,1,0,0,0,2,0,2,3,3,3,0,0,14,0,2,26,2,1,0,4,1,0,2,1,6,0,6,0,1,2,0,0,0,9,2,5,0,2,3,1,5,0,1,1,0,11,3,0,2,2,1,0,0,2,0,1,0,1,0,1,0,2,2,1,1,1,5,4,0,3,2,1,1,0,3,1,0,19,2,0,0,1,3,1,1,3,2,3,0,0,0,2,0,0,1,2,0,2,2,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,1,0,0,0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,2,0,0,1,3,1,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,1,0,0,1,1,3,0,0,3,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk4,plehanov,8,2,1,0,1,0,0,4,1,33,2,0,0,2,0,1,3,0,0,0,3,2,0,1,1,5,0,1,0,0,0,13,1,7,2,1,0,6,1,2,0,0,42,0,0,2,0,1,9,11,0,2,0,0,1,0,0,0,3,0,0,2,0,0,1,1,1,0,5,0,0,1,14,1,0,21,4,0,2,3,3,1,0,1,4,0,2,1,0,0,1,0,1,10,4,0,1,3,1,0,4,1,1,2,0,6,1,1,0,2,1,1,0,0,1,4,0,0,1,3,0,5,0,0,0,1,3,5,0,4,0,5,0,0,7,3,0,16,2,1,0,1,1,3,1,0,2,1,1,1,1,5,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,8,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,3,1,0,3,0,3,0,0,0,0,0,0,2,0,1,2,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk5,plehanov,5,2,2,0,7,0,0,0,0,24,2,0,0,1,0,1,6,0,3,4,2,2,1,1,2,2,0,0,1,0,0,13,1,2,1,2,1,6,3,1,3,0,44,1,5,2,1,4,9,12,0,0,3,1,0,0,2,1,2,0,1,0,0,1,0,1,1,0,0,3,1,1,12,3,0,20,2,2,3,4,0,0,0,2,6,1,5,3,0,0,0,1,0,10,0,2,0,5,2,0,2,2,0,0,0,9,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,10,1,1,1,0,10,0,1,3,0,2,0,0,4,1,0,14,1,0,2,4,4,5,0,0,0,1,1,2,1,0,0,3,3,1,0,1,0,1,0,0,1,4,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,9,0,0,0,0,4,1,1,0,1,2,0,0,3,0,0,0,0,1,1,0,2,0,0,1,1,10,0,1,1,4,0,1,0,1,2,1,0,0,1,0,1,0,1,2,1,4,1,3,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk6,plehanov,6,3,0,0,0,0,0,5,0,35,2,0,0,4,0,2,4,0,1,3,0,1,2,0,3,2,1,0,1,0,1,3,0,0,0,3,2,7,1,0,0,0,18,0,6,2,1,1,14,6,0,0,1,1,0,0,1,0,0,0,1,1,2,4,0,1,3,1,3,3,0,0,11,0,2,15,0,1,0,1,0,0,1,0,8,4,1,3,4,3,1,1,1,5,0,2,1,0,2,0,7,1,3,0,1,12,2,0,1,2,2,0,2,2,2,0,0,2,0,1,0,2,0,4,0,2,6,4,1,4,0,0,2,2,8,8,0,12,2,0,0,0,4,3,0,2,1,0,3,0,1,2,1,0,0,0,1,4,0,0,0,1,0,0,1,3,0,0,0,1,1,1,1,1,0,2,2,0,1,3,3,1,0,0,0,3,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,2,0,2,1,0,1,0,0,0,0,17,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,1,1,5,1,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_uspenskiy.txt_chunk9,plehanov,2,0,0,1,7,0,0,1,4,26,1,4,0,0,0,0,5,0,1,0,1,5,0,1,2,6,1,2,1,1,2,7,4,2,3,2,0,5,2,1,2,2,33,0,6,1,1,2,9,11,1,1,2,1,3,0,0,0,0,0,2,0,0,0,0,0,2,1,7,4,2,1,11,0,1,14,1,0,3,6,1,0,0,0,9,0,5,1,0,3,2,1,0,3,3,1,0,0,0,1,5,0,0,0,0,5,0,1,0,1,4,0,1,0,2,2,2,0,2,5,0,2,0,1,3,2,8,0,1,6,2,0,1,1,0,1,1,25,1,0,0,1,3,1,2,3,0,0,0,4,1,0,1,0,0,1,2,3,0,1,0,0,2,1,0,3,0,0,0,1,1,1,0,0,0,5,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,2,0,0,2,0,0,0,3,0,0,1,1,0,0,0,1,3,4,10,2,1,0,0,1,4,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
