chunk_id,author,а,будет,бы,была,были,было,быть,в,во,вопрос,время,все,всего,дело,для,его,ее,если,есть,еще,же,за,и,из,или,им,их,к,как,когда,которые,лишь,между,может,можно,на,не,нет,ни,но,о,об,он,она,они,от,очень,по,под,при,с,своей,своих,себе,себя,так,тем,то,того,только,том,у,чем,что,чтобы,эти,это,этого,этой,этом,я,без,до,именно,ли,оно,потому,уже,более,всех,г,демократии,партии,против,социал,т,борьбы,даже,рабочих,россии,со,теперь,был,этот,мы,нас,нам,пролетариата,политической,революции
krupskaya_k_voposu_o_shkole.txt_chunk1,krupskaya,3,1,4,1,2,2,3,28,1,1,1,2,1,4,3,9,2,8,1,3,3,1,34,2,3,4,2,6,5,2,1,3,3,3,1,10,20,1,1,8,10,1,15,1,3,4,4,5,1,1,9,1,2,2,2,2,3,6,3,2,2,2,3,10,6,1,6,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_k_voposu_o_shkole.txt_chunk2,krupskaya,3.5046728971962615,7.009345794392523,2.336448598130841,0,0,0,5.841121495327102,35.046728971962615,1.1682242990654206,0,2.336448598130841,7.009345794392523,0,3.5046728971962615,1.1682242990654206,1.1682242990654206,1.1682242990654206,2.336448598130841,0,1.1682242990654206,3.5046728971962615,1.1682242990654206,37.38317757009346,3.5046728971962615,3.5046728971962615,2.336448598130841,15.186915887850468,15.186915887850468,8.177570093457943,0,1.1682242990654206,3.5046728971962615,2.336448598130841,3.5046728971962615,1.1682242990654206,10.514018691588785,8.177570093457943,0,0,3.5046728971962615,2.336448598130841,0,5.841121495327102,7.009345794392523,4.672897196261682,1.1682242990654206,4.672897196261682,5.841121495327102,0,3.5046728971962615,11.682242990654204,0,1.1682242990654206,2.336448598130841,1.1682242990654206,1.1682242990654206,1.1682242990654206,5.841121495327102,3.5046728971962615,3.5046728971962615,0,2.336448598130841,2.336448598130841,7.009345794392523,3.5046728971962615,0,12.850467289719626,1.1682242990654206,2.336448598130841,3.5046728971962615,1.1682242990654206,1.1682242990654206,1.1682242990654206,1.1682242990654206,1.1682242990654206,1.1682242990654206,2.336448598130841,2.336448598130841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_merged__iskre.txt_hihsya.txt_chenie.txt,krupskaya,7.278020378457059,5.822416302765648,8.73362445414847,1.455604075691412,0,1.455604075691412,2.911208151382824,26.200873362445414,1.455604075691412,0,1.455604075691412,5.822416302765648,1.455604075691412,2.911208151382824,1.455604075691412,1.455604075691412,8.73362445414847,1.455604075691412,1.455604075691412,1.455604075691412,2.911208151382824,5.822416302765648,36.390101892285294,4.366812227074235,0,4.366812227074235,2.911208151382824,8.73362445414847,14.556040756914118,1.455604075691412,0,1.455604075691412,1.455604075691412,2.911208151382824,1.455604075691412,13.100436681222707,5.822416302765648,0,0,4.366812227074235,2.911208151382824,0,11.644832605531295,1.455604075691412,4.366812227074235,1.455604075691412,0,5.822416302765648,0,1.455604075691412,23.28966521106259,0,0,0,0,4.366812227074235,1.455604075691412,0,2.911208151382824,4.366812227074235,0,0,1.455604075691412,4.366812227074235,4.366812227074235,2.911208151382824,5.822416302765648,4.366812227074235,1.455604075691412,2.911208151382824,2.911208151382824,2.911208151382824,1.455604075691412,0,0,0,0,1.455604075691412,1.455604075691412,1.455604075691412,1.455604075691412,1.455604075691412,1.455604075691412,1.455604075691412,1.455604075691412,1.455604075691412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_o_staroy_iskre.txt_chunk1,krupskaya,2,2,8,5,2,2,0,34,1,0,1,6,3,0,3,1,3,4,1,1,1,12,20,6,0,0,2,7,5,1,1,0,0,1,0,10,16,0,0,4,5,1,6,6,5,1,0,7,0,1,22,3,0,1,2,0,0,1,0,2,6,1,1,9,1,0,0,2,1,0,0,3,1,2,1,0,0,0,0,3,1,2,5,1,4,0,9,1,10,7,1,1,0,0,0,0,0,0,0,0
krupskaya_samoubiystva_uchashihsya.txt_chunk1,krupskaya,8,0,2,0,3,2,0,45,1,3,4,2,1,0,3,4,5,3,0,2,4,5,28,3,5,0,6,5,9,3,0,5,0,2,0,15,26,1,1,5,7,1,2,3,1,2,0,7,0,0,12,0,0,5,2,8,1,9,1,5,4,1,1,23,5,1,5,0,1,2,0,0,3,0,2,0,4,0,3,1,6,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0
krupskaya_samoubiystva_uchashihsya.txt_chunk2,krupskaya,7,4,3,0,0,0,12,28,2,0,1,6,1,1,1,9,1,0,0,0,1,3,35,1,4,1,4,10,5,1,1,2,3,4,0,10,14,1,1,8,9,1,12,3,2,5,0,4,1,2,21,0,3,5,1,3,4,3,2,8,1,2,0,7,7,0,7,2,1,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
krupskaya_shkolnie_kolonii.txt_chunk1,krupskaya,6.443298969072164,0,19.329896907216497,0,0,1.288659793814433,0,38.659793814432994,0,0,1.288659793814433,2.577319587628866,0,2.577319587628866,18.04123711340206,0,0,2.577319587628866,0,1.288659793814433,5.154639175257732,5.154639175257732,45.103092783505154,2.577319587628866,0,0,3.865979381443299,0,3.865979381443299,0,1.288659793814433,3.865979381443299,1.288659793814433,0,1.288659793814433,10.309278350515465,16.75257731958763,2.577319587628866,0,10.309278350515465,3.865979381443299,2.577319587628866,0,1.288659793814433,3.865979381443299,1.288659793814433,0,5.154639175257732,1.288659793814433,2.577319587628866,9.02061855670103,0,1.288659793814433,0,5.154639175257732,2.577319587628866,0,2.577319587628866,2.577319587628866,5.154639175257732,0,3.865979381443299,1.288659793814433,3.865979381443299,1.288659793814433,1.288659793814433,2.577319587628866,1.288659793814433,0,3.865979381443299,0,0,2.577319587628866,0,3.865979381443299,2.577319587628866,1.288659793814433,1.288659793814433,1.288659793814433,1.288659793814433,0,0,0,0,0,2.577319587628866,0,2.577319587628866,1.288659793814433,0,0,0,0,0,2.577319587628866,2.577319587628866,0,0,0,0
krupskaya_sovmestnoe_obuchenie.txt_chunk1,krupskaya,5,3,1,0,0,1,3,26,0,12,0,1,3,1,2,4,1,3,1,0,2,1,43,1,5,0,3,7,7,2,1,1,12,5,0,23,14,0,0,0,9,1,1,1,1,2,2,3,1,5,8,0,1,1,0,8,1,8,1,0,1,2,3,11,3,4,2,0,1,2,0,1,1,0,6,1,1,5,3,0,7,0,0,0,0,1,0,2,0,0,0,0,0,3,4,0,0,0,0,0
krupskaya_sovmestnoe_obuchenie.txt_chunk2,krupskaya,9,5,6,0,0,0,6,29,4,3,0,5,1,1,2,6,3,1,0,1,2,2,39,5,5,1,4,10,9,2,0,0,1,8,2,15,18,2,0,9,5,2,11,3,2,5,3,2,0,5,9,1,2,2,1,2,2,6,1,4,0,1,2,14,3,2,5,5,2,4,0,0,0,0,7,0,0,1,0,2,6,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
krupskaya_sovmestnoe_obuchenie.txt_chunk3,krupskaya,5,0,3,0,0,1,3,36,1,4,0,1,1,1,3,4,1,3,0,2,3,3,27,2,5,1,2,6,7,3,2,3,1,5,0,8,16,2,0,8,10,1,7,2,4,3,0,2,0,2,12,1,0,0,0,4,1,2,5,1,2,6,6,17,5,2,2,1,1,2,7,1,0,1,3,1,2,1,1,0,2,0,0,2,0,1,1,2,0,0,0,0,1,2,1,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk1,krupskaya,5,0,1,0,0,0,0,39,1,0,0,0,0,1,2,3,5,1,2,4,3,4,36,5,2,0,1,1,7,0,2,2,1,1,1,24,14,1,3,0,1,2,5,6,0,7,1,3,0,0,10,0,1,1,2,2,1,3,2,6,1,6,3,11,2,2,1,1,3,1,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,4,1,0,2,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk2,krupskaya,7,1,1,0,0,0,0,49,2,0,6,3,1,0,2,2,3,3,1,4,8,4,43,0,3,1,2,4,8,1,0,4,1,3,0,23,14,3,1,7,2,0,3,7,3,4,2,3,0,2,11,0,0,1,3,6,1,6,0,3,0,4,5,13,5,0,2,1,0,0,0,0,4,0,1,0,1,2,3,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk3,krupskaya,9,13,1,0,0,5,1,20,3,0,1,13,1,5,4,2,1,0,2,0,2,10,30,4,1,9,8,1,10,2,3,2,2,1,0,18,24,1,8,5,11,0,4,1,13,5,0,4,1,1,5,2,2,2,4,6,4,1,4,2,4,4,4,17,16,1,6,1,1,0,0,2,0,0,0,2,2,1,0,6,1,0,1,1,0,0,1,0,11,0,0,5,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk4,krupskaya,2,4,3,2,0,1,0,41,4,0,2,7,0,6,1,2,4,4,2,1,3,12,37,2,1,3,5,5,8,1,1,1,1,1,0,20,22,2,3,6,3,1,3,17,7,6,3,5,0,1,8,1,3,2,0,2,1,4,2,6,0,0,3,18,6,0,4,1,0,0,0,4,2,0,2,0,1,4,0,4,2,0,1,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,3,0
krupskaya_zhenshina_rabotnitsa.txt_chunk5,krupskaya,7,0,0,1,2,2,4,35,2,0,0,5,0,3,3,3,7,4,0,3,9,2,41,1,3,2,3,4,8,2,0,3,3,8,0,20,23,2,3,3,3,0,2,12,5,7,1,8,1,6,9,0,0,2,6,3,1,4,2,2,2,1,5,16,1,2,6,1,0,0,0,2,0,0,2,0,2,0,2,2,1,0,0,0,0,3,0,1,4,0,0,0,0,2,3,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk6,krupskaya,6,2,5,0,0,1,2,41,1,0,0,4,1,3,2,3,2,5,1,1,6,11,36,1,3,3,1,4,17,5,2,2,0,5,1,7,25,4,2,5,8,0,1,5,2,5,3,1,1,3,8,1,4,2,0,5,0,6,3,7,3,4,2,19,2,1,3,2,0,0,1,4,2,0,2,1,1,1,0,2,1,0,0,0,0,1,1,2,1,1,1,2,0,0,4,1,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk7,krupskaya,7,3,3,1,1,2,0,25,1,0,4,6,1,2,5,4,5,4,1,4,5,3,36,2,3,0,4,7,5,3,1,1,1,3,3,25,26,2,4,6,7,1,1,9,5,4,2,2,1,6,11,2,4,1,1,4,1,6,2,2,3,3,3,17,6,2,4,0,0,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,3,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk8,krupskaya,3,4,4,1,2,0,2,34,1,0,5,10,0,1,6,2,14,1,0,1,5,6,38,4,1,3,8,10,9,1,1,1,0,9,2,21,15,2,3,2,2,0,1,16,8,2,2,3,0,1,18,0,3,0,1,5,0,6,6,4,3,3,1,22,6,1,7,1,1,0,0,2,0,0,0,0,2,0,1,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0
krupskaya_zhenshina_rabotnitsa.txt_chunk9,krupskaya,3.6719706242350063,3.6719706242350063,18.359853121175032,1.2239902080783354,0,3.6719706242350063,7.343941248470013,34.27172582619339,3.6719706242350063,0,2.4479804161566707,0,1.2239902080783354,2.4479804161566707,8.567931456548347,0,2.4479804161566707,4.8959608323133414,0,1.2239902080783354,3.6719706242350063,12.239902080783354,35.49571603427173,2.4479804161566707,1.2239902080783354,1.2239902080783354,3.6719706242350063,0,6.119951040391677,1.2239902080783354,2.4479804161566707,0,0,3.6719706242350063,0,17.135862913096695,24.479804161566708,3.6719706242350063,1.2239902080783354,7.343941248470013,1.2239902080783354,3.6719706242350063,0,1.2239902080783354,9.791921664626683,4.8959608323133414,2.4479804161566707,6.119951040391677,0,1.2239902080783354,6.119951040391677,0,1.2239902080783354,1.2239902080783354,2.4479804161566707,2.4479804161566707,0,1.2239902080783354,2.4479804161566707,2.4479804161566707,0,2.4479804161566707,2.4479804161566707,6.119951040391677,6.119951040391677,2.4479804161566707,0,1.2239902080783354,0,0,0,1.2239902080783354,2.4479804161566707,0,1.2239902080783354,0,2.4479804161566707,0,4.8959608323133414,6.119951040391677,1.2239902080783354,0,0,1.2239902080783354,0,1.2239902080783354,0,0,4.8959608323133414,1.2239902080783354,0,1.2239902080783354,1.2239902080783354,0,1.2239902080783354,2.4479804161566707,0,0,0,0
lenin_1st_of_may.txt_chunk1,lenin,10.080645161290322,0,2.0161290322580645,0,0,1.0080645161290323,3.0241935483870965,24.193548387096772,0,0,0,11.088709677419356,2.0161290322580645,2.0161290322580645,4.032258064516129,7.056451612903226,1.0080645161290323,0,0,2.0161290322580645,1.0080645161290323,15.120967741935484,52.41935483870968,3.0241935483870965,0,0,5.040322580645161,16.129032258064516,2.0161290322580645,5.040322580645161,2.0161290322580645,0,0,1.0080645161290323,0,16.129032258064516,7.056451612903226,2.0161290322580645,0,4.032258064516129,0,0,1.0080645161290323,1.0080645161290323,12.096774193548386,8.064516129032258,0,3.0241935483870965,2.0161290322580645,1.0080645161290323,2.0161290322580645,2.0161290322580645,0,1.0080645161290323,1.0080645161290323,0,2.0161290322580645,0,2.0161290322580645,5.040322580645161,0,3.0241935483870965,0,4.032258064516129,3.0241935483870965,1.0080645161290323,2.0161290322580645,0,2.0161290322580645,0,0,0,2.0161290322580645,0,0,0,1.0080645161290323,1.0080645161290323,8.064516129032258,5.040322580645161,0,0,1.0080645161290323,4.032258064516129,2.0161290322580645,0,1.0080645161290323,0,6.048387096774193,6.048387096774193,1.0080645161290323,1.0080645161290323,0,3.0241935483870965,0,0,2.0161290322580645,3.0241935483870965,0,0
lenin_chego_dobivaemsya.txt_chunk2,lenin,6,0,7,0,2,4,1,23,1,0,1,2,0,0,3,6,2,6,2,3,0,2,43,3,2,1,2,4,8,0,3,9,1,1,2,10,19,2,6,3,7,1,1,0,3,2,0,2,3,1,8,0,2,1,5,2,0,5,0,5,0,4,2,16,1,0,3,3,0,0,0,3,0,0,5,0,0,4,1,1,0,0,19,3,0,0,8,1,0,1,0,4,0,5,9,2,0,1,0,0
lenin_china_war_I.txt_chunk1,lenin,6,0,0,0,0,1,0,20,3,0,0,3,2,0,4,1,0,1,1,3,3,3,39,1,3,1,3,7,6,1,6,0,0,0,2,16,18,0,0,5,5,0,0,3,6,3,1,7,1,0,15,1,0,1,1,5,0,2,1,4,1,4,2,10,1,2,2,1,2,3,0,1,3,1,4,6,1,4,2,1,1,0,0,2,0,2,0,2,3,1,1,6,0,2,1,0,0,0,0,0
lenin_china_war_I.txt_chunk2,lenin,2.053388090349076,0,4.106776180698152,0,0,2.053388090349076,0,34.907597535934286,0,0,2.053388090349076,0,0,0,0,8.213552361396305,2.053388090349076,0,4.106776180698152,6.160164271047228,4.106776180698152,6.160164271047228,39.01437371663245,14.373716632443532,2.053388090349076,0,0,10.266940451745379,10.266940451745379,2.053388090349076,4.106776180698152,0,0,0,0,14.373716632443532,22.58726899383984,2.053388090349076,0,6.160164271047228,8.213552361396305,0,0,2.053388090349076,4.106776180698152,18.480492813141684,0,0,0,0,6.160164271047228,0,2.053388090349076,0,2.053388090349076,2.053388090349076,0,0,0,14.373716632443532,2.053388090349076,0,0,4.106776180698152,6.160164271047228,4.106776180698152,4.106776180698152,0,0,0,0,0,0,0,0,8.213552361396305,0,6.160164271047228,6.160164271047228,2.053388090349076,2.053388090349076,0,0,6.160164271047228,0,0,0,0,6.160164271047228,2.053388090349076,0,2.053388090349076,0,0,0,0,0,0,2.053388090349076,0
lenin_chto_delat'.txt_chunk11,lenin,4,1,4,0,2,5,2,29,2,2,1,4,0,10,0,3,0,3,3,1,2,3,40,3,3,1,1,5,6,5,3,2,3,2,3,11,13,1,2,5,7,1,0,1,3,2,0,1,0,2,6,2,0,2,1,2,0,5,2,4,4,5,1,13,0,0,10,2,2,1,1,0,6,5,0,4,1,0,2,3,1,2,1,1,10,2,5,0,0,0,0,1,4,0,4,2,1,0,2,0
lenin_chto_delat'.txt_chunk16,lenin,4,0,7,0,2,1,2,21,1,2,0,5,1,1,3,4,0,4,2,7,9,3,40,1,7,0,5,7,4,1,3,2,2,2,0,11,12,0,0,4,6,1,7,0,2,6,0,7,2,2,10,0,0,1,1,2,2,3,3,9,2,4,1,11,2,1,8,1,4,0,0,1,3,0,2,1,1,1,3,0,0,0,0,2,5,3,0,0,4,1,2,2,1,2,8,3,0,1,2,0
lenin_chto_delat'.txt_chunk17,lenin,10,1,4,1,0,1,2,17,1,1,0,4,0,3,1,5,1,3,3,4,4,3,60,8,4,0,1,3,6,0,0,0,0,4,1,16,23,1,4,1,6,3,3,1,0,1,1,8,1,1,7,1,0,2,2,6,0,6,2,7,2,0,2,14,2,3,10,1,1,2,0,0,3,3,2,0,1,0,0,6,0,1,0,0,6,3,1,2,4,0,0,0,0,0,7,2,0,0,4,0
lenin_chto_delat'.txt_chunk18,lenin,5,0,2,0,0,0,0,30,6,0,1,3,0,2,1,5,0,1,4,8,0,3,54,2,2,0,0,4,10,2,1,0,4,1,1,5,24,0,0,6,10,0,0,1,0,4,1,4,0,1,10,2,0,5,2,1,0,10,3,2,2,3,2,13,1,2,10,1,0,1,0,1,2,5,1,0,0,2,2,1,1,1,0,2,6,0,2,2,2,1,1,2,0,1,14,3,5,0,3,0
lenin_chto_delat'.txt_chunk19,lenin,7,1,8,1,0,1,2,21,2,1,1,7,2,1,6,3,0,2,3,1,2,3,50,7,6,0,1,14,5,1,3,0,3,1,3,14,14,0,6,3,3,2,2,2,4,1,1,3,0,0,8,2,0,1,2,2,2,4,2,8,2,0,2,18,8,2,9,1,3,0,1,0,2,5,0,0,4,2,1,3,0,2,0,1,9,2,4,0,4,1,0,1,0,1,9,3,0,2,4,0
lenin_chto_delat'.txt_chunk20,lenin,6,1,4,0,2,0,1,32,4,0,1,6,1,1,6,1,0,4,4,0,3,4,43,2,4,1,2,4,10,1,3,0,0,0,0,13,19,1,3,6,3,1,8,0,3,3,4,5,0,0,13,1,1,2,3,1,3,0,4,6,1,3,0,14,6,0,8,1,0,3,1,0,1,5,4,1,2,0,1,7,0,3,0,0,15,0,2,3,2,0,0,1,0,1,11,3,1,1,3,0
lenin_chto_delat'.txt_chunk22,lenin,9,2,5,0,0,1,3,31,2,0,2,1,4,1,9,4,2,1,0,0,2,1,48,4,1,0,0,6,6,2,2,0,1,1,0,11,16,2,0,5,4,2,0,1,4,3,1,4,0,1,15,1,1,4,2,4,2,2,2,5,3,3,5,14,3,1,3,3,5,2,0,2,0,5,2,0,0,8,1,3,1,1,0,1,6,0,2,3,4,1,0,2,0,0,7,2,4,4,2,0
lenin_chto_delat'.txt_chunk23,lenin,4,0,3,0,1,0,1,26,1,1,2,2,0,3,3,3,0,2,5,5,4,1,44,1,0,1,1,12,3,1,3,0,1,1,1,7,20,2,2,0,6,1,3,0,4,6,1,6,1,1,10,0,1,3,0,2,3,4,1,4,0,1,2,20,1,4,5,2,2,2,3,1,1,4,5,5,2,0,1,0,0,6,0,2,11,1,3,2,4,2,1,0,0,0,10,0,1,1,3,1
lenin_chto_delat'.txt_chunk24,lenin,7,0,4,0,0,1,1,28,5,7,0,5,1,3,3,0,2,0,2,2,0,1,58,3,3,0,1,6,9,2,4,0,1,1,1,15,22,0,3,4,4,2,0,2,3,3,0,4,0,1,12,0,1,1,1,2,2,2,4,10,0,3,0,12,2,0,10,4,2,2,1,5,2,1,2,3,2,1,2,6,0,5,0,4,9,3,2,7,2,1,0,2,0,1,8,3,1,1,5,0
lenin_chto_delat'.txt_chunk26,lenin,8,0,2,0,2,0,1,29,1,0,0,3,0,1,7,1,1,2,1,4,2,5,50,2,3,1,2,4,1,1,5,0,0,2,1,9,22,1,1,8,4,1,1,1,1,9,0,2,0,2,9,1,1,0,0,0,0,2,4,11,0,1,1,11,6,8,5,6,3,2,1,3,2,3,1,2,2,3,0,0,0,2,0,1,4,3,5,4,1,1,1,1,1,1,11,2,1,1,3,0
lenin_chto_delat'.txt_chunk3,lenin,4,0,2,1,0,1,3,33,0,1,1,1,0,7,4,2,1,2,0,2,7,6,41,1,7,0,1,3,9,1,1,1,0,2,5,12,17,2,2,5,10,3,0,1,4,1,1,2,2,3,11,1,2,4,4,1,1,5,5,6,4,2,4,14,2,0,8,2,1,3,0,0,1,6,5,1,2,2,2,2,0,1,5,2,4,0,4,2,0,2,0,0,0,1,7,1,1,2,1,0
lenin_chto_delat'.txt_chunk31,lenin,10,7,1,0,0,0,5,29,2,3,1,5,0,0,5,0,2,0,0,2,1,3,55,9,1,0,2,2,3,1,2,0,1,2,1,11,23,1,2,4,9,3,0,0,2,1,0,2,1,1,8,1,0,0,3,2,6,2,4,11,1,0,5,23,1,3,4,1,0,1,11,3,5,2,1,1,4,2,2,4,0,0,0,2,2,2,1,1,3,0,1,2,0,0,5,1,0,0,2,0
lenin_chto_delat'.txt_chunk4,lenin,8,0,8,3,1,12,3,20,3,2,1,2,0,4,4,4,2,3,0,3,0,4,44,3,2,0,2,5,5,1,1,0,0,3,3,18,17,1,2,5,4,1,2,0,0,1,2,4,1,1,16,0,0,1,1,1,1,3,1,5,1,0,1,11,0,3,7,2,4,0,0,4,1,2,1,2,2,0,0,0,2,3,0,6,6,1,2,2,0,3,1,4,4,4,1,0,1,1,1,1
lenin_chto_delat'.txt_chunk41,lenin,6,0,8,0,1,1,3,25,1,2,2,4,3,2,8,0,2,2,3,2,5,5,54,7,0,1,3,3,10,2,2,0,1,3,3,8,24,1,2,7,3,1,1,2,1,0,0,2,0,1,10,1,0,3,1,1,0,4,2,6,3,8,1,14,5,1,6,2,2,3,0,4,2,3,3,0,0,1,4,3,0,0,0,1,1,1,4,1,2,0,1,2,0,1,11,7,1,0,6,0
lenin_chto_delat'.txt_chunk45,lenin,7,1,11,1,0,3,2,29,2,0,5,6,2,6,3,1,2,2,1,1,9,1,48,2,1,0,1,5,10,2,2,0,0,0,0,17,10,0,5,4,3,0,2,0,1,4,3,4,0,4,9,2,0,2,1,3,1,9,1,4,0,10,1,6,1,1,6,1,5,0,2,3,1,7,0,0,1,1,1,6,1,3,3,0,12,1,1,1,3,5,3,1,3,0,2,2,0,0,2,0
lenin_chto_delat'.txt_chunk46,lenin,21.929824561403507,0,0,0,0,0,4.385964912280701,21.929824561403507,4.385964912280701,4.385964912280701,0,13.157894736842104,0,0,4.385964912280701,0,0,0,0,0,0,0,39.473684210526315,13.157894736842104,0,0,4.385964912280701,26.31578947368421,4.385964912280701,4.385964912280701,0,0,0,0,0,13.157894736842104,26.31578947368421,0,0,4.385964912280701,0,0,0,0,0,0,0,0,0,0,8.771929824561402,0,0,4.385964912280701,0,4.385964912280701,0,4.385964912280701,0,0,0,0,0,17.543859649122805,0,0,0,13.157894736842104,0,0,0,0,0,8.771929824561402,0,0,0,4.385964912280701,8.771929824561402,0,0,0,4.385964912280701,0,4.385964912280701,0,0,0,0,0,4.385964912280701,0,0,0,17.543859649122805,0,0,0,4.385964912280701,0
lenin_chto_delat'.txt_chunk8,lenin,10,0,4,3,3,4,2,33,1,0,1,0,1,1,5,4,3,3,0,1,4,4,43,10,4,0,3,6,5,2,3,1,1,1,1,9,21,0,2,5,3,1,1,1,0,3,2,2,0,0,8,0,0,4,2,1,1,6,3,6,3,2,3,15,3,1,8,4,1,1,0,1,0,0,1,1,1,0,1,1,0,2,1,1,12,4,4,4,5,2,0,1,0,3,1,0,3,0,1,0
lenin_chto_delat'.txt_chunk9,lenin,10,0,7,1,1,2,2,25,2,1,0,3,1,2,8,8,0,4,4,2,5,0,40,8,4,1,1,7,5,0,4,1,1,6,1,10,16,2,2,6,6,0,1,0,3,3,1,4,2,3,6,1,2,3,3,3,4,6,1,7,2,0,2,15,2,3,12,4,0,1,0,0,0,4,1,1,1,2,3,1,1,5,1,2,9,1,4,0,3,0,2,1,1,2,4,0,1,4,0,0
lenin_era_reform_I.txt_chunk3,lenin,0,0,0,0,0,0,0,90.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk10,lenin,13,0,7,0,1,1,0,17,0,0,0,9,3,2,6,1,0,0,1,0,7,10,50,6,3,1,1,2,9,1,8,0,0,1,0,14,17,3,1,0,4,0,5,0,2,4,2,8,0,0,3,1,0,1,1,8,0,0,4,3,0,12,3,17,6,7,5,0,1,0,3,3,1,0,2,0,4,1,0,2,0,0,0,2,1,0,0,1,1,2,1,1,0,0,1,6,0,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk12,lenin,14,3,6,1,3,2,2,27,1,0,0,9,1,0,10,2,0,4,7,8,3,5,38,3,8,0,2,0,2,4,3,0,0,3,0,13,31,3,6,3,2,0,0,0,1,5,0,4,1,0,5,0,3,0,0,3,4,3,3,3,0,7,1,6,19,1,8,4,1,0,0,4,0,0,1,0,1,3,3,1,0,0,0,1,7,0,1,1,3,4,0,4,2,2,1,2,0,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk15,lenin,4,5,3,0,1,0,0,15,2,0,1,8,1,1,5,4,4,4,3,4,4,3,38,0,2,1,4,2,8,2,6,0,0,2,0,9,21,2,1,5,2,1,3,1,5,15,0,2,0,1,10,1,1,0,4,2,0,2,2,4,0,7,0,5,7,1,3,3,4,2,0,4,2,0,0,0,5,4,0,2,0,0,1,2,4,1,1,0,0,3,5,3,1,0,5,2,0,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk5,lenin,8,2,3,0,1,0,0,29,0,0,0,1,3,0,3,0,0,2,0,4,3,8,53,7,0,0,6,2,4,0,3,0,1,1,1,7,15,1,1,7,5,3,1,1,4,3,4,7,1,0,6,1,1,2,0,4,0,1,1,3,1,22,6,10,4,5,6,3,1,2,0,0,3,0,1,0,0,3,2,3,0,0,0,0,2,5,1,3,1,3,2,5,1,0,7,4,0,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk6,lenin,11,1,0,0,0,3,4,19,0,0,0,4,3,3,7,2,1,2,14,0,2,2,37,4,1,1,10,4,1,4,7,0,1,2,2,15,21,4,2,3,3,2,2,0,5,1,4,13,0,0,10,3,2,2,1,1,0,5,1,4,1,19,0,7,2,3,3,1,2,1,0,0,2,1,5,0,3,3,0,2,0,0,0,4,0,0,5,0,2,8,3,5,2,1,8,3,8,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk8,lenin,14,1,4,0,0,2,2,24,0,0,1,14,2,1,5,0,0,2,5,2,1,1,54,1,1,4,2,3,4,0,1,0,4,1,2,23,21,5,1,2,4,3,4,0,2,1,2,11,1,0,7,0,0,1,0,2,0,2,0,6,1,4,0,16,1,1,16,0,0,0,0,0,1,0,0,0,3,6,1,3,0,0,0,3,1,0,1,5,1,6,0,2,0,1,5,0,1,0,0,0
lenin_k_der_bednote_cdprogramma.txt_chunk9,lenin,11,2,0,1,1,0,2,24,3,0,0,8,4,2,7,3,1,1,1,4,3,11,53,10,2,1,4,1,7,1,2,0,3,1,0,13,16,3,4,3,0,0,4,0,1,5,5,2,0,2,10,1,1,0,3,2,2,7,0,5,1,12,2,7,4,2,6,1,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,2,4,1,2,6,2,2,3,2,0,2,2,2,6,0,1,0
